Date,Product_ID,Product_Name,Category,Base_Price,Discount_%,Selling_Price,Competitor_Price,Units_Sold,Revenue,Region,Customer_Segment,Stock_Level,Cost,Gross_Profit_per_unit,Gross_Profit_Total,Margin_%,Price_Delta_vs_Competitor,Price_Elasticity_Score,Month,Month_Number,Year,MonthYear
2024-06-23,P105,Brake Pads,Automotive,224.71,25,168.53,180.21,9.0,1516.77,East,Retail,331,128.56,39.97,359.73,23.72,-11.68,0.0115,Jun,6,2024,Jun 2024
2023-07-10,P105,Brake Pads,Automotive,161.43,0,161.43,146.62,4.0,645.72,West,Retail,187,97.23,64.2,256.8,39.77,14.81,0.0115,Jul,7,2023,Jul 2023
2023-02-08,P107,Jeans,Apparel,156.79,0,156.79,143.73,4.0,627.16,West,Retail,170,103.81,52.98,211.92,33.79,13.06,0.0022,Feb,2,2023,Feb 2023
2023-01-14,P107,Jeans,Apparel,170.68,15,145.08,136.43,3.0,435.24,West,Wholesale,275,95.35,49.73,149.19,34.28,8.65,0.0022,Jan,1,2023,Jan 2023
2024-01-04,P100,Wireless Headphones,Electronics,206.54,25,154.9,156.29,1.0,154.9,North,Retail,157,120.83,34.07,34.07,21.99,-1.39,0.0117,Jan,1,2024,Jan 2024
2023-11-06,P107,Jeans,Apparel,177.4,10,159.66,150.12,5.0,798.3,South,Wholesale,167,119.29,40.37,201.85,25.28,9.54,0.0022,Nov,11,2023,Nov 2023
2024-06-12,P104,Bluetooth Speaker,Electronics,216.3,20,173.04,167.47,1.0,173.04,West,Wholesale,239,134.17,38.87,38.87,22.46,5.57,0.0206,Jun,6,2024,Jun 2024
2024-09-29,P107,Jeans,Apparel,194.11,10,174.7,193.34,8.0,1397.6,East,Retail,264,106.96,67.74,541.92,38.78,-18.64,0.0022,Sep,9,2024,Sep 2024
2023-01-13,P101,Car Battery,Automotive,314.4,5,298.68,299.41,3.0,896.04,West,Retail,188,197.63,101.05,303.15,33.83,-0.73,0.0112,Jan,1,2023,Jan 2023
2023-05-22,P103,T-Shirt,Apparel,307.83,5,292.44,314.2,3.0,877.32,South,Retail,262,206.27,86.17,258.51,29.47,-21.76,0.003,May,5,2023,May 2023
2024-12-11,P104,Bluetooth Speaker,Electronics,335.81,0,335.81,384.29,1.0,335.81,West,Wholesale,250,211.8,124.01,124.01,36.93,-48.48,0.0206,Dec,12,2024,Dec 2024
2023-12-18,P101,Car Battery,Automotive,211.96,0,211.96,192.78,4.0,847.84,South,Retail,0,144.96,67.0,268.0,31.61,19.18,0.0112,Dec,12,2023,Dec 2023
2024-04-26,P100,Wireless Headphones,Electronics,174.59,20,139.67,127.91,1.0,139.67,South,Retail,25,102.39,37.28,37.28,26.69,11.76,0.0117,Apr,4,2024,Apr 2024
2023-10-03,P101,Car Battery,Automotive,207.61,20,166.09,162.44,3.0,498.27,North,Retail,358,131.57,34.52,103.56,20.78,3.65,0.0112,Oct,10,2023,Oct 2023
2024-05-02,P102,Organic Rice,Grocery,185.6,0,185.6,176.38,2.0,371.2,East,Wholesale,282,122.8,62.8,125.6,33.84,9.22,0.0121,May,5,2024,May 2024
2024-06-21,P103,T-Shirt,Apparel,201.84,20,161.47,166.77,6.0,968.82,West,Retail,261,122.87,38.6,231.6,23.91,-5.3,0.003,Jun,6,2024,Jun 2024
2024-11-17,P101,Car Battery,Automotive,262.36,5,249.24,261.55,6.0,1495.44,East,Retail,322,161.59,87.65,525.9,35.17,-12.31,0.0112,Nov,11,2024,Nov 2024
2024-11-05,P103,T-Shirt,Apparel,270.4,25,202.8,205.51,5.0,1014.0,North,Retail,230,198.68,4.12,20.6,2.03,-2.71,0.003,Nov,11,2024,Nov 2024
2023-08-18,P103,T-Shirt,Apparel,203.9,30,142.73,156.03,3.0,428.19,North,Retail,227,112.6,30.13,90.39,21.11,-13.3,0.003,Aug,8,2023,Aug 2023
2023-04-02,P103,T-Shirt,Apparel,285.92,25,214.44,217.41,9.0,1929.96,South,Retail,124,164.89,49.55,445.95,23.11,-2.97,0.003,Apr,4,2023,Apr 2023
2024-02-17,P101,Car Battery,Automotive,303.65,15,258.1,281.48,5.0,1290.5,East,Wholesale,311,179.55,78.55,392.75,30.43,-23.38,0.0112,Feb,2,2024,Feb 2024
2024-01-23,P107,Jeans,Apparel,185.2,0,185.2,205.03,10.0,1852.0,South,Wholesale,62,122.69,62.51,625.1,33.75,-19.83,0.0022,Jan,1,2024,Jan 2024
2024-02-13,P101,Car Battery,Automotive,171.57,10,154.41,142.7,8.0,1235.28,West,Wholesale,103,120.68,33.73,269.84,21.84,11.71,0.0112,Feb,2,2024,Feb 2024
2023-04-24,P100,Wireless Headphones,Electronics,158.29,0,158.29,142.85,1.0,158.29,East,Retail,188,101.53,56.76,56.76,35.86,15.44,0.0117,Apr,4,2023,Apr 2023
2024-06-05,P100,Wireless Headphones,Electronics,204.49,10,184.04,188.1,1.0,184.04,North,Retail,344,117.78,66.26,66.26,36.0,-4.06,0.0117,Jun,6,2024,Jun 2024
2024-02-25,P104,Bluetooth Speaker,Electronics,172.75,20,138.2,154.63,1.0,138.2,North,Retail,209,114.32,23.88,23.88,17.28,-16.43,0.0206,Feb,2,2024,Feb 2024
2024-04-19,P101,Car Battery,Automotive,256.18,15,217.75,245.04,8.0,1742.0,North,Retail,314,185.3,32.45,259.6,14.9,-27.29,0.0112,Apr,4,2024,Apr 2024
2024-08-01,P106,Olive Oil,Grocery,48.06,20,38.45,35.11,8.0,307.6,North,Retail,324,27.48,10.97,87.76,28.53,3.34,0.0111,Aug,8,2024,Aug 2024
2023-05-28,P103,T-Shirt,Apparel,120.36,20,96.29,109.59,6.0,577.74,East,Retail,67,75.27,21.02,126.12,21.83,-13.3,0.003,May,5,2023,May 2023
2023-09-14,P104,Bluetooth Speaker,Electronics,144.73,15,123.02,139.8,1.0,123.02,North,Retail,192,106.24,16.78,16.78,13.64,-16.78,0.0206,Sep,9,2023,Sep 2023
2023-03-19,P103,T-Shirt,Apparel,258.95,15,220.11,209.29,4.0,880.44,East,Wholesale,226,155.09,65.02,260.08,29.54,10.82,0.003,Mar,3,2023,Mar 2023
2023-04-05,P103,T-Shirt,Apparel,221.86,15,188.58,209.59,3.0,565.74,North,Wholesale,229,161.63,26.95,80.85,14.29,-21.01,0.003,Apr,4,2023,Apr 2023
2023-02-20,P100,Wireless Headphones,Electronics,241.89,25,181.42,187.3,1.0,181.42,North,Retail,198,151.63,29.79,29.79,16.42,-5.88,0.0117,Feb,2,2023,Feb 2023
2024-11-13,P105,Brake Pads,Automotive,222.21,10,199.99,193.07,4.0,799.96,East,Retail,238,123.33,76.66,306.64,38.33,6.92,0.0115,Nov,11,2024,Nov 2024
2024-05-07,P100,Wireless Headphones,Electronics,205.68,5,195.4,210.86,4.0,781.6,West,Retail,209,121.53,73.87,295.48,37.8,-15.46,0.0117,May,5,2024,May 2024
2024-05-12,P106,Olive Oil,Grocery,59.79,15,50.82,56.89,8.0,406.56,South,Retail,148,43.83,6.99,55.92,13.75,-6.07,0.0111,May,5,2024,May 2024
2023-04-23,P103,T-Shirt,Apparel,150.28,25,112.71,107.36,4.0,450.84,West,Retail,105,86.82,25.89,103.56,22.97,5.35,0.003,Apr,4,2023,Apr 2023
2024-11-08,P100,Wireless Headphones,Electronics,139.98,15,118.98,111.81,1.0,118.98,South,Retail,116,96.29,22.69,22.69,19.07,7.17,0.0117,Nov,11,2024,Nov 2024
2024-11-25,P105,Brake Pads,Automotive,220.52,15,187.44,209.99,1.0,187.44,North,Retail,199,125.37,62.07,62.07,33.11,-22.55,0.0115,Nov,11,2024,Nov 2024
2023-12-25,P107,Jeans,Apparel,112.48,15,95.61,93.86,4.0,382.44,North,Retail,139,81.75,13.86,55.44,14.5,1.75,0.0022,Dec,12,2023,Dec 2023
2024-07-18,P106,Olive Oil,Grocery,146.34,25,109.76,123.36,5.0,548.8,South,Retail,188,83.11,26.65,133.25,24.28,-13.6,0.0111,Jul,7,2024,Jul 2024
2023-02-18,P100,Wireless Headphones,Electronics,252.06,0,252.06,262.43,3.0,756.18,South,Wholesale,217,171.58,80.48,241.44,31.93,-10.37,0.0117,Feb,2,2023,Feb 2023
2024-05-07,P104,Bluetooth Speaker,Electronics,193.8,10,174.42,159.99,1.0,174.42,North,Retail,132,143.41,31.01,31.01,17.78,14.43,0.0206,May,5,2024,May 2024
2023-11-16,P106,Olive Oil,Grocery,38.2,0,38.2,37.02,4.0,152.8,North,Retail,171,27.7,10.5,42.0,27.49,1.18,0.0111,Nov,11,2023,Nov 2023
2024-04-25,P100,Wireless Headphones,Electronics,145.31,5,138.04,130.1,2.0,276.08,North,Retail,191,99.48,38.56,77.12,27.93,7.94,0.0117,Apr,4,2024,Apr 2024
2024-04-05,P100,Wireless Headphones,Electronics,127.05,10,114.34,114.69,5.0,571.7,West,Retail,235,82.38,31.96,159.8,27.95,-0.35,0.0117,Apr,4,2024,Apr 2024
2024-06-06,P101,Car Battery,Automotive,132.22,10,119.0,126.69,6.0,714.0,North,Retail,176,81.31,37.69,226.14,31.67,-7.69,0.0112,Jun,6,2024,Jun 2024
2024-05-21,P101,Car Battery,Automotive,156.28,20,125.02,134.74,2.0,250.04,East,Retail,241,113.87,11.15,22.3,8.92,-9.72,0.0112,May,5,2024,May 2024
2023-03-10,P104,Bluetooth Speaker,Electronics,296.38,5,281.56,255.13,2.0,563.12,South,Retail,266,167.09,114.47,228.94,40.66,26.43,0.0206,Mar,3,2023,Mar 2023
2023-11-12,P104,Bluetooth Speaker,Electronics,208.37,5,197.95,188.9,5.0,989.75,South,Wholesale,169,142.6,55.35,276.75,27.96,9.05,0.0206,Nov,11,2023,Nov 2023
2023-07-17,P100,Wireless Headphones,Electronics,219.14,0,219.14,197.69,1.0,219.14,East,Retail,165,140.63,78.51,78.51,35.83,21.45,0.0117,Jul,7,2023,Jul 2023
2024-12-03,P100,Wireless Headphones,Electronics,189.36,15,160.96,147.77,2.0,321.92,South,Retail,281,113.97,46.99,93.98,29.19,13.19,0.0117,Dec,12,2024,Dec 2024
2024-12-03,P105,Brake Pads,Automotive,168.78,5,160.34,149.9,8.0,1282.72,South,Retail,26,115.87,44.47,355.76,27.73,10.44,0.0115,Dec,12,2024,Dec 2024
2023-07-15,P104,Bluetooth Speaker,Electronics,232.16,5,220.55,204.28,1.0,220.55,North,Retail,288,166.21,54.34,54.34,24.64,16.27,0.0206,Jul,7,2023,Jul 2023
2023-07-13,P103,T-Shirt,Apparel,210.91,10,189.82,214.61,8.0,1518.56,West,Retail,256,151.45,38.37,306.96,20.21,-24.79,0.003,Jul,7,2023,Jul 2023
2024-05-14,P103,T-Shirt,Apparel,190.19,15,161.66,155.03,7.0,1131.62,East,Retail,377,109.15,52.51,367.57,32.48,6.63,0.003,May,5,2024,May 2024
2023-06-23,P102,Organic Rice,Grocery,100.18,15,85.15,84.5,4.0,340.6,South,Wholesale,163,71.62,13.53,54.12,15.89,0.65,0.0121,Jun,6,2023,Jun 2023
2024-06-29,P100,Wireless Headphones,Electronics,223.58,25,167.68,166.28,2.0,335.36,North,Wholesale,159,139.15,28.53,57.06,17.01,1.4,0.0117,Jun,6,2024,Jun 2024
2023-01-07,P100,Wireless Headphones,Electronics,170.16,10,153.14,157.76,3.0,459.42,North,Retail,162,115.22,37.92,113.76,24.76,-4.62,0.0117,Jan,1,2023,Jan 2023
2023-11-26,P105,Brake Pads,Automotive,96.44,10,86.8,85.79,5.0,434.0,North,Wholesale,153,58.98,27.82,139.1,32.05,1.01,0.0115,Nov,11,2023,Nov 2023
2023-07-19,P101,Car Battery,Automotive,182.89,10,164.6,149.37,4.0,658.4,East,Wholesale,287,132.49,32.11,128.44,19.51,15.23,0.0112,Jul,7,2023,Jul 2023
2023-10-27,P102,Organic Rice,Grocery,28.45,0,28.45,31.29,5.0,142.25,North,Retail,140,15.7,12.75,63.75,44.82,-2.84,0.0121,Oct,10,2023,Oct 2023
2023-12-17,P104,Bluetooth Speaker,Electronics,193.78,30,135.65,127.43,1.0,135.65,North,Retail,207,129.08,6.57,6.57,4.84,8.22,0.0206,Dec,12,2023,Dec 2023
2024-02-10,P102,Organic Rice,Grocery,146.83,10,132.15,150.69,3.0,396.45,West,Retail,208,90.84,41.31,123.93,31.26,-18.54,0.0121,Feb,2,2024,Feb 2024
2024-02-20,P103,T-Shirt,Apparel,247.85,0,247.85,247.28,8.0,1982.8,West,Retail,186,141.94,105.91,847.28,42.73,0.57,0.003,Feb,2,2024,Feb 2024
2023-10-21,P100,Wireless Headphones,Electronics,157.14,10,141.43,139.26,5.0,707.15,West,Retail,277,108.43,33.0,165.0,23.33,2.17,0.0117,Oct,10,2023,Oct 2023
2023-03-09,P106,Olive Oil,Grocery,59.76,10,53.78,61.03,4.0,215.12,North,Retail,180,40.85,12.93,51.72,24.04,-7.25,0.0111,Mar,3,2023,Mar 2023
2023-03-05,P102,Organic Rice,Grocery,102.89,0,102.89,99.97,6.0,617.34,West,Wholesale,242,69.94,32.95,197.7,32.02,2.92,0.0121,Mar,3,2023,Mar 2023
2023-12-11,P105,Brake Pads,Automotive,177.15,10,159.44,147.09,3.0,478.32,West,Retail,268,101.39,58.05,174.15,36.41,12.35,0.0115,Dec,12,2023,Dec 2023
2023-09-27,P103,T-Shirt,Apparel,224.41,10,201.97,217.89,5.0,1009.85,North,Wholesale,175,146.07,55.9,279.5,27.68,-15.92,0.003,Sep,9,2023,Sep 2023
2023-11-25,P104,Bluetooth Speaker,Electronics,240.84,10,216.76,208.59,4.0,867.04,North,Retail,302,149.91,66.85,267.4,30.84,8.17,0.0206,Nov,11,2023,Nov 2023
2023-09-07,P101,Car Battery,Automotive,141.4,15,120.19,117.02,4.0,480.76,East,Wholesale,229,105.13,15.06,60.24,12.53,3.17,0.0112,Sep,9,2023,Sep 2023
2023-11-21,P102,Organic Rice,Grocery,85.66,10,77.09,76.96,3.0,231.27,West,Retail,204,47.66,29.43,88.29,38.18,0.13,0.0121,Nov,11,2023,Nov 2023
2024-04-17,P107,Jeans,Apparel,130.79,5,124.25,120.31,4.0,497.0,North,Retail,207,94.35,29.9,119.6,24.06,3.94,0.0022,Apr,4,2024,Apr 2024
2024-12-01,P101,Car Battery,Automotive,236.85,20,189.48,188.79,3.0,568.44,South,Wholesale,213,173.06,16.42,49.26,8.67,0.69,0.0112,Dec,12,2024,Dec 2024
2024-02-28,P104,Bluetooth Speaker,Electronics,207.33,0,207.33,206.61,2.0,414.66,East,Wholesale,225,117.96,89.37,178.74,43.11,0.72,0.0206,Feb,2,2024,Feb 2024
2023-08-04,P104,Bluetooth Speaker,Electronics,185.16,15,157.39,147.51,1.0,157.39,West,Wholesale,96,133.6,23.79,23.79,15.12,9.88,0.0206,Aug,8,2023,Aug 2023
2024-01-21,P106,Olive Oil,Grocery,47.73,0,47.73,45.82,5.0,238.65,South,Retail,302,27.34,20.39,101.95,42.72,1.91,0.0111,Jan,1,2024,Jan 2024
2024-07-05,P103,T-Shirt,Apparel,198.99,5,189.04,181.69,4.0,756.16,North,Retail,359,140.64,48.4,193.6,25.6,7.35,0.003,Jul,7,2024,Jul 2024
2024-05-10,P100,Wireless Headphones,Electronics,115.78,0,115.78,117.11,1.0,115.78,South,Wholesale,151,73.88,41.9,41.9,36.19,-1.33,0.0117,May,5,2024,May 2024
2024-08-02,P107,Jeans,Apparel,190.69,5,181.16,181.56,6.0,1086.96,West,Retail,254,136.19,44.97,269.82,24.82,-0.4,0.0022,Aug,8,2024,Aug 2024
2023-02-27,P102,Organic Rice,Grocery,34.97,5,33.22,32.5,6.0,199.32,West,Wholesale,111,22.63,10.59,63.54,31.88,0.72,0.0121,Feb,2,2023,Feb 2023
2023-03-14,P103,T-Shirt,Apparel,200.56,5,190.53,199.58,5.0,952.65,East,Wholesale,172,114.54,75.99,379.95,39.88,-9.05,0.003,Mar,3,2023,Mar 2023
2023-05-24,P107,Jeans,Apparel,172.29,25,129.22,120.76,3.0,387.66,West,Retail,132,106.11,23.11,69.33,17.88,8.46,0.0022,May,5,2023,May 2023
2024-03-18,P107,Jeans,Apparel,241.77,15,205.5,222.84,6.0,1233.0,West,Retail,125,137.34,68.16,408.96,33.17,-17.34,0.0022,Mar,3,2024,Mar 2024
2023-11-17,P101,Car Battery,Automotive,93.66,5,88.98,97.32,5.0,444.9,East,Retail,264,51.87,37.11,185.55,41.71,-8.34,0.0112,Nov,11,2023,Nov 2023
2023-12-16,P102,Organic Rice,Grocery,100.72,5,95.68,95.21,4.0,382.72,East,Retail,188,75.42,20.26,81.04,21.17,0.47,0.0121,Dec,12,2023,Dec 2023
2023-01-30,P103,T-Shirt,Apparel,263.89,15,224.31,234.32,5.0,672.93,South,Wholesale,190,189.63,34.68,173.4,15.46,-10.01,0.003,Jan,1,2023,Jan 2023
2023-06-03,P101,Car Battery,Automotive,195.72,10,176.15,159.59,2.0,352.3,South,Retail,86,108.75,67.4,134.8,38.26,16.56,0.0112,Jun,6,2023,Jun 2023
2024-10-29,P102,Organic Rice,Grocery,143.05,20,114.44,123.37,1.0,114.44,South,Retail,88,94.95,19.49,19.49,17.03,-8.93,0.0121,Oct,10,2024,Oct 2024
2024-05-14,P102,Organic Rice,Grocery,144.39,25,108.29,115.95,1.0,108.29,East,Retail,153,103.31,4.98,4.98,4.6,-7.66,0.0121,May,5,2024,May 2024
2023-01-27,P100,Wireless Headphones,Electronics,203.87,10,183.48,180.71,2.0,366.96,West,Retail,179,129.11,54.37,108.74,29.63,2.77,0.0117,Jan,1,2023,Jan 2023
2023-06-08,P105,Brake Pads,Automotive,148.66,20,118.93,127.91,8.0,951.44,South,Retail,285,104.79,14.14,113.12,11.89,-8.98,0.0115,Jun,6,2023,Jun 2023
2024-09-20,P101,Car Battery,Automotive,231.83,5,220.24,219.92,1.0,220.24,North,Wholesale,284,129.71,90.53,90.53,41.11,0.32,0.0112,Sep,9,2024,Sep 2024
2023-01-16,P101,Car Battery,Automotive,202.57,15,172.18,167.88,4.0,688.72,South,Retail,91,135.63,36.55,146.2,21.23,4.3,0.0112,Jan,1,2023,Jan 2023
2023-06-15,P100,Wireless Headphones,Electronics,221.61,0,221.61,205.52,1.0,221.61,West,Retail,244,134.2,87.41,87.41,39.44,16.09,0.0117,Jun,6,2023,Jun 2023
2024-05-02,P104,Bluetooth Speaker,Electronics,273.94,5,260.24,259.43,2.0,520.48,West,Retail,92,198.36,61.88,123.76,23.78,0.81,0.0206,May,5,2024,May 2024
2024-10-22,P103,T-Shirt,Apparel,208.68,10,187.81,172.51,5.0,939.05,East,Wholesale,208,140.94,46.87,234.35,24.96,15.3,0.003,Oct,10,2024,Oct 2024
2024-06-24,P105,Brake Pads,Automotive,253.08,15,215.12,200.11,4.0,860.48,East,Retail,144,142.22,72.9,291.6,33.89,15.01,0.0115,Jun,6,2024,Jun 2024
2024-08-15,P102,Organic Rice,Grocery,119.79,0,119.79,114.3,2.0,239.58,South,Retail,225,66.19,53.6,107.2,44.74,5.49,0.0121,Aug,8,2024,Aug 2024
2023-08-09,P107,Jeans,Apparel,154.8,30,108.36,103.55,7.0,758.52,North,Retail,447,110.56,-2.2,-15.4,-2.03,4.81,0.0022,Aug,8,2023,Aug 2023
2024-02-22,P103,T-Shirt,Apparel,152.71,5,145.07,131.63,6.0,870.42,West,Retail,245,94.36,50.71,304.26,34.96,13.44,0.003,Feb,2,2024,Feb 2024
2024-06-10,P101,Car Battery,Automotive,192.11,0,192.11,193.45,5.0,960.55,North,Wholesale,277,114.45,77.66,388.3,40.42,-1.34,0.0112,Jun,6,2024,Jun 2024
2024-02-15,P101,Car Battery,Automotive,215.73,10,194.16,180.6,6.0,1164.96,East,Retail,64,144.81,49.35,296.1,25.42,13.56,0.0112,Feb,2,2024,Feb 2024
2023-08-19,P107,Jeans,Apparel,249.07,10,224.16,257.69,4.0,896.64,East,Retail,16,173.83,50.33,201.32,22.45,-33.53,0.0022,Aug,8,2023,Aug 2023
2024-06-06,P104,Bluetooth Speaker,Electronics,158.28,15,134.54,144.12,1.0,134.54,South,Retail,172,113.76,20.78,20.78,15.45,-9.58,0.0206,Jun,6,2024,Jun 2024
2024-04-10,P103,T-Shirt,Apparel,251.55,0,251.55,259.49,3.0,754.65,North,Wholesale,150,167.68,83.87,251.61,33.34,-7.94,0.003,Apr,4,2024,Apr 2024
2024-06-11,P101,Car Battery,Automotive,162.87,0,162.87,147.49,6.0,977.22,East,Retail,272,121.02,41.85,251.1,25.7,15.38,0.0112,Jun,6,2024,Jun 2024
2024-01-21,P104,Bluetooth Speaker,Electronics,123.7,10,111.33,109.59,1.0,111.33,North,Retail,182,70.12,41.21,41.21,37.02,1.74,0.0206,Jan,1,2024,Jan 2024
2023-07-25,P102,Organic Rice,Grocery,70.5,5,66.97,68.96,8.0,535.76,East,Retail,89,39.89,27.08,216.64,40.44,-1.99,0.0121,Jul,7,2023,Jul 2023
2023-07-20,P105,Brake Pads,Automotive,124.41,20,99.53,96.85,1.0,99.53,South,Retail,110,93.13,6.4,6.4,6.43,2.68,0.0115,Jul,7,2023,Jul 2023
2023-07-08,P100,Wireless Headphones,Electronics,285.08,10,256.57,237.82,1.0,256.57,North,Retail,240,191.81,64.76,64.76,25.24,18.75,0.0117,Jul,7,2023,Jul 2023
2023-08-26,P106,Olive Oil,Grocery,123.46,10,111.11,106.55,5.0,555.55,South,Retail,181,83.38,27.73,138.65,24.96,4.56,0.0111,Aug,8,2023,Aug 2023
2023-05-15,P101,Car Battery,Automotive,205.0,5,194.75,219.49,4.0,779.0,West,Retail,147,129.62,65.13,260.52,33.44,-24.74,0.0112,May,5,2023,May 2023
2023-10-27,P100,Wireless Headphones,Electronics,233.08,25,174.81,187.04,5.0,874.05,South,Retail,276,155.77,19.04,95.2,10.89,-12.23,0.0117,Oct,10,2023,Oct 2023
2023-10-12,P107,Jeans,Apparel,112.99,20,90.39,90.29,5.0,451.95,South,Wholesale,210,67.02,23.37,116.85,25.85,0.1,0.0022,Oct,10,2023,Oct 2023
2023-09-21,P104,Bluetooth Speaker,Electronics,238.1,10,214.29,194.5,5.0,1071.45,East,Wholesale,32,139.95,74.34,371.7,34.69,19.79,0.0206,Sep,9,2023,Sep 2023
2024-08-07,P106,Olive Oil,Grocery,133.7,15,113.64,108.42,8.0,909.12,West,Retail,271,90.56,23.08,184.64,20.31,5.22,0.0111,Aug,8,2024,Aug 2024
2024-04-13,P104,Bluetooth Speaker,Electronics,240.54,10,216.49,230.79,3.0,649.47,East,Retail,177,134.08,82.41,247.23,38.07,-14.3,0.0206,Apr,4,2024,Apr 2024
2023-07-05,P104,Bluetooth Speaker,Electronics,133.81,15,113.74,106.19,2.0,227.48,West,Wholesale,379,73.69,40.05,80.1,35.21,7.55,0.0206,Jul,7,2023,Jul 2023
2024-12-30,P107,Jeans,Apparel,116.22,15,98.79,100.11,4.0,395.16,South,Retail,390,64.89,33.9,135.6,34.32,-1.32,0.0022,Dec,12,2024,Dec 2024
2024-04-16,P105,Brake Pads,Automotive,143.09,5,135.94,127.05,9.0,1223.46,West,Retail,176,89.8,46.14,415.26,33.94,8.89,0.0115,Apr,4,2024,Apr 2024
2023-12-11,P107,Jeans,Apparel,219.61,5,208.63,198.87,4.0,834.52,South,Wholesale,365,123.01,85.62,342.48,41.04,9.76,0.0022,Dec,12,2023,Dec 2023
2023-04-04,P105,Brake Pads,Automotive,234.19,20,187.35,197.4,5.0,936.75,South,Retail,269,147.98,39.37,196.85,21.01,-10.05,0.0115,Apr,4,2023,Apr 2023
2023-09-27,P101,Car Battery,Automotive,177.26,30,124.08,130.38,6.0,744.48,East,Retail,77,108.4,15.68,94.08,12.64,-6.3,0.0112,Sep,9,2023,Sep 2023
2023-06-21,P104,Bluetooth Speaker,Electronics,154.47,20,123.58,125.01,2.0,247.16,South,Retail,200,112.22,11.36,22.72,9.19,-1.43,0.0206,Jun,6,2023,Jun 2023
2023-06-01,P103,T-Shirt,Apparel,153.16,5,145.5,139.29,1.0,145.5,East,Retail,155,111.76,33.74,33.74,23.19,6.21,0.003,Jun,6,2023,Jun 2023
2023-08-29,P101,Car Battery,Automotive,252.52,10,227.27,224.83,3.0,681.81,North,Wholesale,78,164.83,62.44,187.32,27.47,2.44,0.0112,Aug,8,2023,Aug 2023
2024-04-13,P101,Car Battery,Automotive,192.29,5,182.68,175.52,3.0,548.04,North,Retail,174,128.41,54.27,162.81,29.71,7.16,0.0112,Apr,4,2024,Apr 2024
2023-03-08,P107,Jeans,Apparel,166.34,15,141.39,130.32,7.0,989.73,South,Retail,273,106.4,34.99,244.93,24.75,11.07,0.0022,Mar,3,2023,Mar 2023
2023-02-21,P102,Organic Rice,Grocery,71.82,10,64.64,66.83,3.0,193.92,South,Retail,40,49.82,14.82,44.46,22.93,-2.19,0.0121,Feb,2,2023,Feb 2023
2024-01-14,P104,Bluetooth Speaker,Electronics,239.26,0,239.26,225.61,4.0,957.04,North,Retail,221,139.78,99.48,397.92,41.58,13.65,0.0206,Jan,1,2024,Jan 2024
2023-04-19,P106,Olive Oil,Grocery,78.52,10,70.67,69.85,7.0,494.69,North,Retail,185,52.8,17.87,125.09,25.29,0.82,0.0111,Apr,4,2023,Apr 2023
2024-04-23,P107,Jeans,Apparel,228.12,25,171.09,171.58,5.0,855.45,South,Retail,116,165.48,5.61,28.05,3.28,-0.49,0.0022,Apr,4,2024,Apr 2024
2024-02-18,P104,Bluetooth Speaker,Electronics,182.35,15,155.0,159.35,2.0,310.0,South,Retail,230,125.14,29.86,59.72,19.26,-4.35,0.0206,Feb,2,2024,Feb 2024
2024-05-19,P107,Jeans,Apparel,162.86,20,130.29,133.43,6.0,781.74,North,Retail,171,117.02,13.27,79.62,10.18,-3.14,0.0022,May,5,2024,May 2024
2024-04-29,P105,Brake Pads,Automotive,209.78,0,209.78,238.14,5.0,1048.9,West,Retail,223,138.63,71.15,355.75,33.92,-28.36,0.0115,Apr,4,2024,Apr 2024
2023-08-24,P100,Wireless Headphones,Electronics,123.33,10,111.0,119.55,2.0,222.0,North,Wholesale,173,90.26,20.74,41.48,18.68,-8.55,0.0117,Aug,8,2023,Aug 2023
2024-04-16,P103,T-Shirt,Apparel,211.67,10,190.5,193.21,7.0,1333.5,North,Wholesale,242,145.88,44.62,312.34,23.42,-2.71,0.003,Apr,4,2024,Apr 2024
2023-10-15,P101,Car Battery,Automotive,227.52,15,193.39,181.09,4.0,773.56,West,Retail,301,133.11,60.28,241.12,31.17,12.3,0.0112,Oct,10,2023,Oct 2023
2023-09-28,P107,Jeans,Apparel,135.85,20,108.68,103.28,1.0,108.68,North,Retail,25,96.8,11.88,11.88,10.93,5.4,0.0022,Sep,9,2023,Sep 2023
2023-06-03,P104,Bluetooth Speaker,Electronics,120.73,15,102.62,93.91,2.0,205.24,East,Retail,97,88.05,14.57,29.14,14.2,8.71,0.0206,Jun,6,2023,Jun 2023
2024-05-20,P100,Wireless Headphones,Electronics,157.46,20,125.97,122.84,1.0,125.97,North,Wholesale,344,94.36,31.61,31.61,25.09,3.13,0.0117,May,5,2024,May 2024
2023-12-06,P100,Wireless Headphones,Electronics,218.52,15,185.74,193.31,2.0,371.48,West,Retail,226,152.22,33.52,67.04,18.05,-7.57,0.0117,Dec,12,2023,Dec 2023
2023-05-10,P101,Car Battery,Automotive,263.74,5,250.55,254.39,6.0,1503.3,West,Wholesale,94,181.56,68.99,413.94,27.54,-3.84,0.0112,May,5,2023,May 2023
2024-12-30,P105,Brake Pads,Automotive,128.09,10,115.28,118.77,5.0,576.4,West,Retail,182,70.47,44.81,224.05,38.87,-3.49,0.0115,Dec,12,2024,Dec 2024
2024-09-15,P107,Jeans,Apparel,173.32,0,173.32,175.62,1.0,173.32,East,Retail,114,120.41,52.91,52.91,30.53,-2.3,0.0022,Sep,9,2024,Sep 2024
